x,y,yaw
298494.148,4137746.786,0.903825
298495.466,4137748.460,0.904000
298497.314,4137750.808,0.904175
298498.646,4137752.501,0.904733
298500.492,4137754.850,0.903982
298501.808,4137756.522,0.903490
298502.276,4137757.116,0.903192
298503.658,4137758.869,0.903546
298504.987,4137760.556,0.903793
298506.835,4137762.903,0.904644
298508.161,4137764.590,0.905466
298510.005,4137766.940,0.904067
298511.331,4137768.625,0.904000
298513.179,4137770.973,0.904302
298514.502,4137772.655,0.905260
298516.346,4137775.004,0.903501
298517.657,4137776.668,0.903793
298519.505,4137779.015,0.904302
298520.828,4137780.697,0.904263
298522.675,4137783.045,0.904037
298523.994,4137784.721,0.903944
298525.843,4137787.070,0.903927
298527.156,4137788.738,0.904207
298529.004,4137791.087,0.903802
298530.326,4137792.766,0.903267
298532.176,4137795.113,0.904738
298532.565,4137795.608,0.903714
298534.407,4137797.947,0.903283
298536.253,4137800.289,0.908060
298538.102,4137802.658,0.907778
298538.676,4137803.393,0.904528
298540.533,4137805.755,0.905049
298541.316,4137806.752,0.905539
298543.166,4137809.110,0.903755
298543.944,4137810.098,0.903292
298545.801,4137812.454,0.904218
298546.428,4137813.251,0.903498
298548.285,4137815.608,0.904010
298548.880,4137816.364,0.906100
298550.731,4137818.726,0.905546
298551.310,4137819.464,0.907115
298552.928,4137821.533,0.900115
298554.817,4137823.914,0.903961
298556.662,4137826.258,0.905951
298556.847,4137826.494,0.905092
298558.683,4137828.832,0.907285
298559.471,4137829.840,0.906960
298559.974,4137830.483,0.897533
298561.424,4137832.301,0.912763
298562.333,4137833.477,0.902507
298562.348,4137833.496,0.903737
298564.197,4137835.844,0.904151
298566.046,4137838.194,0.904000
298567.894,4137840.542,0.903888
298569.744,4137842.892,0.904000
298571.592,4137845.240,0.903888
298573.442,4137847.590,0.902816
298575.016,4137849.585,0.904075
298575.293,4137849.937,0.902792
298576.729,4137851.757,0.904827
298578.577,4137854.109,0.905204
298580.327,4137856.338,0.902533
298582.254,4137858.779,0.903490
298584.100,4137861.122,0.902507
298584.220,4137861.274,0.904639
298586.064,4137863.620,0.903545
298586.335,4137863.964,0.906842
298588.173,4137866.313,0.907515
298588.366,4137866.560,0.900873
298590.218,4137868.898,0.899974
298590.441,4137869.179,0.900402
298592.294,4137871.516,0.899538
298592.545,4137871.832,0.909047
298594.377,4137874.184,0.908888
298594.564,4137874.424,0.903754
298596.409,4137876.767,0.901157
298596.561,4137876.959,0.905410
298598.406,4137879.310,0.905054
298600.239,4137881.644,0.904432
298601.380,4137883.095,0.904432
