x,y,yaw,kappa,mode
-19.342,-48.103,2.477032,-0.000000,3
-19.499,-47.980,2.477032,-0.000000,3
-19.656,-47.857,2.477032,-0.000000,3
-19.813,-47.734,2.477032,-0.000000,3
-19.970,-47.611,2.477032,-0.000000,3
-20.127,-47.488,2.477032,-0.000000,3
-20.284,-47.365,2.477032,-0.000000,3
-20.441,-47.242,2.477032,-0.000000,3
-20.598,-47.119,2.477032,-0.000000,3
-20.756,-46.996,2.477032,-0.000000,3
-20.913,-46.873,2.477032,-0.000000,3
-21.070,-46.750,2.477032,-0.000000,3
-21.227,-46.627,2.477032,-0.000000,3
-21.384,-46.504,2.477032,-0.000000,3
-21.541,-46.381,2.477032,-0.000000,3
-21.698,-46.257,2.477032,-0.000000,3
-21.855,-46.134,2.477032,-0.000000,3
-22.012,-46.011,2.477032,-0.000000,3
-22.169,-45.888,2.477032,-0.000000,3
-22.326,-45.765,2.477032,-0.000000,3
-22.483,-45.642,2.477032,-0.000000,3
-22.640,-45.519,2.477032,-0.000000,3
-22.797,-45.396,2.477032,-0.000000,3
-22.955,-45.273,2.477032,-0.000000,3
-23.112,-45.150,2.477032,-0.000000,3
-23.269,-45.027,2.477032,-0.000000,3
-23.426,-44.904,2.477032,-0.000000,3
-23.583,-44.781,2.477032,-0.000000,3
-23.740,-44.658,2.477032,-0.000000,3
-23.897,-44.535,2.477032,-0.000000,3
-24.054,-44.412,2.477032,-0.000000,3
-24.211,-44.289,2.477032,-0.000000,3
-24.368,-44.165,2.477032,-0.000000,3
-24.525,-44.042,2.477032,-0.000000,3
-24.682,-43.919,2.477032,-0.000000,3
-24.839,-43.796,2.477032,-0.000000,3
-24.997,-43.673,2.477032,-0.000000,3
-25.154,-43.550,2.477032,-0.000000,3
-25.311,-43.427,2.477032,-0.000000,3
-25.468,-43.304,2.477032,-0.000000,3
-25.625,-43.181,2.477032,-0.000000,3
-25.782,-43.058,2.477032,-0.000000,3
-25.939,-42.935,2.477032,-0.000000,3
-26.096,-42.812,2.477032,-0.000000,3
-26.253,-42.689,2.477032,-0.000000,3
-26.410,-42.566,2.477032,-0.000000,3
-26.567,-42.443,2.477032,-0.000000,3
-26.724,-42.320,2.477032,-0.000000,3
-26.881,-42.197,2.477032,-0.000000,3
-27.039,-42.073,2.477032,-0.000000,3
-27.196,-41.950,2.477032,-0.000000,3
-27.353,-41.827,2.477032,-0.000000,3
-27.510,-41.704,2.477032,-0.000000,3
-27.667,-41.581,2.477032,-0.000000,3
-27.824,-41.458,2.477032,-0.000000,3
-27.981,-41.335,2.477032,-0.000000,3
-28.138,-41.212,2.477032,-0.000000,3
-28.295,-41.089,2.477032,-0.000000,3
-28.452,-40.966,2.477032,-0.000000,3
-28.609,-40.843,2.477032,-0.000000,3
-28.766,-40.720,2.477032,-0.000000,3
-28.923,-40.597,2.477032,-0.000000,3
-29.080,-40.474,2.477032,-0.000000,3
-29.238,-40.351,2.477032,-0.000000,3
-29.395,-40.228,2.477032,-0.000000,3
-29.552,-40.105,2.477032,-0.000000,3
-29.709,-39.981,2.477032,-0.000000,3
-29.866,-39.858,2.477032,-0.000000,3
-30.023,-39.735,2.477032,-0.000000,3
-30.180,-39.612,2.477032,-0.000000,3
-30.337,-39.489,2.477032,-0.000000,3
