x,y,yaw,kappa,mode
-23.439,-30.657,-2.233794,-0.000612,0
-23.562,-30.815,-2.233908,-0.000528,0
-23.685,-30.972,-2.234005,-0.000445,0
-23.809,-31.130,-2.234086,-0.000362,0
-23.932,-31.287,-2.234150,-0.000280,0
-24.055,-31.445,-2.234198,-0.000198,0
-24.178,-31.602,-2.234229,-0.000113,0
-24.301,-31.760,-2.234243,-0.000030,0
-24.424,-31.918,-2.234241,0.000053,0
-24.547,-32.075,-2.234222,0.000137,0
-24.671,-32.233,-2.234186,0.000220,0
-24.794,-32.390,-2.234134,0.000303,0
-24.917,-32.548,-2.234065,0.000377,0
-25.040,-32.706,-2.233983,0.000393,0
-25.163,-32.863,-2.233908,0.000358,0
-25.286,-33.021,-2.233840,0.000320,0
-25.409,-33.178,-2.233780,0.000280,0
-25.532,-33.336,-2.233728,0.000239,0
-25.656,-33.494,-2.233684,0.000202,0
-25.779,-33.651,-2.233647,0.000165,0
-25.902,-33.809,-2.233618,0.000125,0
-26.025,-33.967,-2.233597,0.000085,0
-26.148,-34.124,-2.233584,0.000048,0
-26.271,-34.282,-2.233578,0.000010,0
-26.394,-34.439,-2.233580,-0.000030,0
-26.517,-34.597,-2.233590,-0.000070,0
-26.640,-34.755,-2.233608,-0.000110,0
-26.763,-34.912,-2.233634,-0.000140,0
-26.886,-35.070,-2.233664,-0.000147,0
-27.009,-35.228,-2.233693,-0.000138,0
-27.132,-35.385,-2.233719,-0.000120,0
-27.255,-35.543,-2.233741,-0.000107,0
-27.378,-35.701,-2.233762,-0.000095,0
-27.502,-35.858,-2.233779,-0.000077,0
-27.625,-36.016,-2.233793,-0.000065,0
-27.748,-36.173,-2.233805,-0.000053,0
-27.871,-36.331,-2.233814,-0.000037,0
-27.994,-36.489,-2.233820,-0.000025,0
-28.117,-36.646,-2.233824,-0.000010,0
-28.240,-36.804,-2.233824,0.000005,0
-28.363,-36.962,-2.233822,0.000018,0
-28.486,-37.119,-2.233817,0.000033,0
-28.609,-37.277,-2.233809,0.000045,0
-28.732,-37.434,-2.233799,0.000047,0
-28.856,-37.592,-2.233790,0.000045,0
-28.979,-37.750,-2.233781,0.000043,0
-29.102,-37.907,-2.233773,0.000040,0
-29.225,-38.065,-2.233765,0.000037,0
-29.348,-38.223,-2.233758,0.000035,0
-29.471,-38.380,-2.233751,0.000033,0
-29.594,-38.538,-2.233745,0.000030,0
-29.717,-38.695,-2.233739,0.000028,0
-29.840,-38.853,-2.233734,0.000025,0
-29.963,-39.011,-2.233729,0.000023,0
-30.086,-39.168,-2.233725,0.000017,0
-30.210,-39.326,-2.233722,0.000017,0
-30.333,-39.484,-2.233718,0.000015,0
-30.456,-39.641,-2.233716,0.000010,0
-30.579,-39.799,-2.233714,0.000002,0
-30.702,-39.957,-2.233715,-0.000008,0
-30.825,-40.114,-2.233717,-0.000018,0
-30.948,-40.272,-2.233722,-0.000030,0
-31.071,-40.429,-2.233729,-0.000040,0
-31.194,-40.587,-2.233738,-0.000050,0
-31.317,-40.745,-2.233749,-0.000060,0
-31.440,-40.902,-2.233762,-0.000073,0
-31.563,-41.060,-2.233778,-0.000080,0
