x,y,yaw,kappa,mode
-179.446,-117.672,2.477176,0.000216,3
-179.603,-117.549,2.477220,0.000225,3
-179.761,-117.426,2.477266,0.000235,3
-179.918,-117.302,2.477314,0.000245,3
-180.075,-117.179,2.477364,0.000253,3
-180.232,-117.056,2.477415,0.000263,3
-180.389,-116.933,2.477469,0.000273,3
-180.547,-116.810,2.477524,0.000280,3
-180.704,-116.687,2.477581,0.000489,3
-180.861,-116.564,2.477719,0.000381,3
-181.018,-116.441,2.477733,-0.000165,3
-181.176,-116.318,2.477653,-0.000568,3
-181.333,-116.195,2.477506,-0.000817,3
-181.490,-116.072,2.477327,-0.000892,3
-181.647,-115.949,2.477150,-0.000785,3
-181.804,-115.826,2.477014,-0.000479,3
-181.961,-115.703,2.476959,0.000045,3
-182.118,-115.580,2.477032,0.000183,3
-182.275,-115.457,2.477032,-0.000000,3
-182.433,-115.334,2.477032,-0.000000,3
-182.590,-115.211,2.477032,-0.000000,3
-182.747,-115.087,2.477032,-0.000000,3
-182.904,-114.964,2.477032,-0.000000,3
-183.061,-114.841,2.477032,-0.000000,3
-183.218,-114.718,2.477032,-0.000000,3
-183.375,-114.595,2.477032,-0.000000,3
-183.532,-114.472,2.477032,-0.000000,3
-183.689,-114.349,2.477032,-0.000000,3
-183.846,-114.226,2.477032,-0.000000,3
-184.003,-114.103,2.477032,-0.000000,3
-184.160,-113.980,2.477032,-0.000000,3
-184.317,-113.857,2.477032,-0.000000,3
-184.475,-113.734,2.477032,-0.000000,3
-184.632,-113.611,2.477032,-0.000000,3
-184.789,-113.488,2.477032,-0.000000,3
-184.946,-113.365,2.477032,-0.000000,3
-185.103,-113.242,2.477032,-0.000000,3
-185.260,-113.119,2.477032,-0.000000,3
-185.417,-112.995,2.477032,-0.000000,3
-185.574,-112.872,2.477032,-0.000000,3
-185.731,-112.749,2.477032,-0.000000,3
-185.888,-112.626,2.477032,-0.000000,3
-186.045,-112.503,2.477032,-0.000000,3
-186.202,-112.380,2.477032,-0.000000,3
-186.359,-112.257,2.477032,-0.000000,3
-186.516,-112.134,2.477032,-0.000000,3
-186.674,-112.011,2.477032,-0.000000,3
-186.831,-111.888,2.477032,-0.000000,3
-186.988,-111.765,2.477032,-0.000000,3
-187.145,-111.642,2.477032,-0.000000,3
-187.302,-111.519,2.477032,-0.000000,3
-187.459,-111.396,2.477032,-0.000000,3
-187.616,-111.273,2.477032,-0.000000,3
-187.773,-111.150,2.477032,-0.000000,3
-187.930,-111.027,2.477032,-0.000000,3
-188.087,-110.903,2.477032,-0.000000,3
-188.244,-110.780,2.477032,-0.000000,3
-188.401,-110.657,2.477032,-0.000000,3
-188.558,-110.534,2.477032,-0.000000,3
-188.716,-110.411,2.477032,-0.000000,3
-188.873,-110.288,2.477032,-0.000000,3
-189.030,-110.165,2.477032,-0.000000,3
-189.187,-110.042,2.477032,-0.000000,3
-189.344,-109.919,2.477032,-0.000000,3
-189.501,-109.796,2.477032,-0.000000,3
-189.658,-109.673,2.477032,-0.000000,3
-189.815,-109.550,2.477032,-0.000000,3
-189.972,-109.427,2.477032,-0.000000,3
-190.129,-109.304,2.477032,-0.000000,3
-190.286,-109.181,2.477032,-0.000000,3
-190.443,-109.058,2.477032,-0.000000,3
-190.600,-108.935,2.477032,-0.000000,3
-190.758,-108.811,2.477032,-0.000000,3
-190.915,-108.688,2.477032,-0.000000,3
-191.072,-108.565,2.477032,-0.000000,3
-191.229,-108.442,2.477032,-0.000000,3
-191.386,-108.319,2.477032,-0.000000,3
-191.543,-108.196,2.477032,-0.000000,3
-191.700,-108.073,2.477032,-0.000000,3
-191.857,-107.950,2.477032,-0.000000,3
-192.014,-107.827,2.477032,-0.000000,3
-192.171,-107.704,2.477032,-0.000000,3
-192.328,-107.581,2.477032,-0.000000,3
-192.485,-107.458,2.477032,-0.000000,3
-192.642,-107.335,2.477032,-0.000000,3
-192.799,-107.212,2.477032,-0.000000,3
-192.957,-107.089,2.477032,-0.000000,3
-193.114,-106.966,2.477032,-0.000000,3
-193.271,-106.843,2.477032,-0.000000,3
-193.428,-106.719,2.477032,-0.000000,3
-193.585,-106.596,2.477032,-0.000000,3
-193.742,-106.473,2.477032,-0.000000,3
-193.899,-106.350,2.477032,-0.000000,3
-194.056,-106.227,2.477032,-0.000000,3
